,year,category,winner,entity,budget,company,country,director,genre,gross,name,rating,released,runtime,birthplace,date_of_birth,race_ethnicity,religion,sexual_orientation
3698,2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To MARTIN HILL, JON ALLITT and NICK McKENZIE for the creation of the spherical harmonics-based efficient lighting system at Weta Digital.",,,,,,,,,,,,,,,
3699,2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To FLORIAN KAINZ, JEFFERY YOST, PHILIP HUBBARD and JIM HOURIHAN for the architecture and development of the Zeno application framework.",,,,,,,,,,,,,,,
3700,2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To PETER HUANG and CHRIS PERRY for their architectural contributions to, and to HANS RIJPKEMA and JOE MANCEWICZ for the core engineering of, the Voodoo application framework.",,,,,,,,,,,,,,,
3701,2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To MATT PHARR, GREG HUMPHREYS and PAT HANRAHAN for their formalization and reference implementation of the concepts behind physically based rendering, as shared in their book ""Physically Based Rendering.""",,,,,,,,,,,,,,,
3702,2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To DR. PETER HILLMAN for the long-term development and continued advancement of innovative, robust and complete toolsets for deep compositing.",,,,,,,,,,,,,,,
3703,2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To COLIN DONCASTER, JOHANNES SAAM, AREITO ECHEVARRIA, JANNE KONTKANEN and CHRIS COOPER for the development, prototyping and promotion of technologies and workflows for deep compositing.",,,,,,,,,,,,,,,
3704,2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To THOMAS LOKOVIC and ERIC VEACH for their influential research and publication of the fundamental concepts of deep shadowing technology.,,,,,,,,,,,,,,,
3705,2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To GIFFORD HOOPER and PHILIP GEORGE of HoverCam for the continuing development of the Helicam miniature helicopter camera system.,,,,,,,,,,,,,,,
3706,2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To JOHN FRAZIER, CHUCK GASPAR and CLAY PINNEY for the design and development of the Pneumatic Car Flipper.",,,,,,,,,,,,,,,
3707,2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To JOSHUA PINES, DAVID REISNER, LOU LEVINSON, CURTIS CLARK, ASC, and DAVID REGISTER for the development of the American Society of Cinematographers Color Decision List technology.",,,,,,,,,,,,,,,
3708,2013,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To JEREMY SELAN for the development of the OpenColorIO color management framework.,,,,,,,,,,,,,,,
3709,2013,JOHN A. BONNER MEDAL OF COMMENDATION,TRUE,"To Charles ""Tad"" Marburg in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.",,,,,,,,,,,,,,,
3710,2014,ACTOR IN A LEADING ROLE,FALSE,Steve Carell,2.40E+07,Annapurna Pictures,USA,Bennett Miller,Biography,12096300,Foxcatcher,R,1/16/2015,134,,,,,
3711,2014,ACTOR IN A LEADING ROLE,FALSE,Steve Carell,2.80E+07,Walt Disney Pictures,USA,Miguel Arteta,Comedy,66954149,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",PG,10/10/2014,81,,,,,
3712,2014,ACTOR IN A LEADING ROLE,FALSE,Bradley Cooper,58800000,Warner Bros.,USA,Clint Eastwood,Action,350126372,American Sniper,R,1/16/2015,133,,,,,
3713,2014,ACTOR IN A LEADING ROLE,FALSE,Bradley Cooper,3.00E+07,2929 Productions,Czech Republic,Susanne Bier,Drama,176305,Serena,R,2/26/2015,109,,,,,
3714,2014,ACTOR IN A LEADING ROLE,FALSE,Benedict Cumberbatch,1.40E+07,Black Bear Pictures,UK,Morten Tyldum,Biography,91125683,The Imitation Game,PG-13,12/25/2014,114,,,,,
3715,2014,ACTOR IN A LEADING ROLE,FALSE,Michael Keaton,1.80E+07,New Regency Pictures,USA,Alejandro Gonz<e1>lez I<f1><e1>rritu,Comedy,42340598,Birdman or (The Unexpected Virtue of Ignorance),R,11/14/2014,119,,,,,
3716,2014,ACTOR IN A LEADING ROLE,TRUE,Eddie Redmayne,1.50E+07,Working Title Films,UK,James Marsh,Biography,35893537,The Theory of Everything,PG-13,11/26/2014,123,,,,,
3717,2014,ACTOR IN A SUPPORTING ROLE,FALSE,Robert Duvall,,,,,,,,,,,,,,,
3718,2014,ACTOR IN A SUPPORTING ROLE,FALSE,Ethan Hawke,0,Screen Australia,Australia,Michael Spierig,Drama,68372,Predestination,R,1/9/2015,97,,,,,
3719,2014,ACTOR IN A SUPPORTING ROLE,FALSE,Ethan Hawke,0,Voltage Pictures,USA,Andrew Niccol,Drama,316842,Good Kill,R,5/15/2015,102,,,,,
3720,2014,ACTOR IN A SUPPORTING ROLE,FALSE,Edward Norton,,,,,,,,,,,,,,,
3721,2014,ACTOR IN A SUPPORTING ROLE,FALSE,Mark Ruffalo,,,,,,,,,,,,,,,
3722,2014,ACTOR IN A SUPPORTING ROLE,TRUE,J.K. Simmons,,,,,,,,,,,,,,,
3723,2014,ACTRESS IN A LEADING ROLE,FALSE,Marion Cotillard,0,Les Films du Fleuve,Belgium,Jean-Pierre Dardenne,Drama,1436243,"Two Days, One Night",PG-13,2/12/2015,95,,,,,
3724,2014,ACTRESS IN A LEADING ROLE,FALSE,Felicity Jones,,,,,,,,,,,,,,,
3725,2014,ACTRESS IN A LEADING ROLE,TRUE,Julianne Moore,5.00E+06,Lutzus-Brown,USA,Richard Glatzer,Drama,18754371,Still Alice,PG-13,2/20/2015,101,,,,,
3726,2014,ACTRESS IN A LEADING ROLE,TRUE,Julianne Moore,1.50E+07,Prospero Pictures,Canada,David Cronenberg,Comedy,347648,Mapa a las estrellas,R,2/27/2015,111,,,,,
3727,2014,ACTRESS IN A LEADING ROLE,FALSE,Rosamund Pike,,,,,,,,,,,,,,,
3728,2014,ACTRESS IN A LEADING ROLE,FALSE,Reese Witherspoon,1.50E+07,Bob Industries,USA,Jean-Marc Vall<e9>e,Adventure,37880356,Wild,R,12/19/2014,115,,,,,
3729,2014,ACTRESS IN A LEADING ROLE,FALSE,Reese Witherspoon,2.00E+07,Alcon Entertainment,Kenya,Philippe Falardeau,Drama,2716989,Una buena mentira,PG-13,10/23/2014,110,,,,,
3730,2014,ACTRESS IN A SUPPORTING ROLE,TRUE,Patricia Arquette,,,,,,,,,,,,,,,
3731,2014,ACTRESS IN A SUPPORTING ROLE,FALSE,Laura Dern,,,,,,,,,,,,,,,
3732,2014,ACTRESS IN A SUPPORTING ROLE,FALSE,Keira Knightley,5.00E+06,Anonymous Content,USA,Lynn Shelton,Comedy,440338,Laggies,R,10/24/2014,99,,,,,
3733,2014,ACTRESS IN A SUPPORTING ROLE,FALSE,Emma Stone,,,,,,,,,,,,,,,
3734,2014,ACTRESS IN A SUPPORTING ROLE,FALSE,Meryl Streep,,,,,,,,,,,,,,,
3735,2014,ANIMATED FEATURE FILM,TRUE,Big Hero 6,,,,,,,,,,,,,,,
3736,2014,ANIMATED FEATURE FILM,FALSE,The Boxtrolls,,,,,,,,,,,,,,,
3737,2014,ANIMATED FEATURE FILM,FALSE,How to Train Your Dragon 2,,,,,,,,,,,,,,,
3738,2014,ANIMATED FEATURE FILM,FALSE,Song of the Sea,,,,,,,,,,,,,,,
3739,2014,ANIMATED FEATURE FILM,FALSE,The Tale of the Princess Kaguya,,,,,,,,,,,,,,,
3740,2014,CINEMATOGRAPHY,TRUE,Birdman or (The Unexpected Virtue of Ignorance),,,,,,,,,,,,,,,
3741,2014,CINEMATOGRAPHY,FALSE,The Grand Budapest Hotel,,,,,,,,,,,,,,,
3742,2014,CINEMATOGRAPHY,FALSE,Ida,,,,,,,,,,,,,,,
3743,2014,CINEMATOGRAPHY,FALSE,Mr. Turner,,,,,,,,,,,,,,,
3744,2014,CINEMATOGRAPHY,FALSE,Unbroken,,,,,,,,,,,,,,,
3745,2014,COSTUME DESIGN,TRUE,The Grand Budapest Hotel,,,,,,,,,,,,,,,
3746,2014,COSTUME DESIGN,FALSE,Inherent Vice,,,,,,,,,,,,,,,
3747,2014,COSTUME DESIGN,FALSE,Into the Woods,,,,,,,,,,,,,,,
3748,2014,COSTUME DESIGN,FALSE,Maleficent,,,,,,,,,,,,,,,
3749,2014,COSTUME DESIGN,FALSE,Mr. Turner,,,,,,,,,,,,,,,
3750,2014,DIRECTING,TRUE,Birdman or (The Unexpected Virtue of Ignorance),,,,,,,,,,,,,,,
3751,2014,DIRECTING,FALSE,Boyhood,,,,,,,,,,,,,,,
3752,2014,DIRECTING,FALSE,Foxcatcher,,,,,,,,,,,,,,,
3753,2014,DIRECTING,FALSE,The Grand Budapest Hotel,,,,,,,,,,,,,,,
3754,2014,DIRECTING,FALSE,The Imitation Game,,,,,,,,,,,,,,,
3755,2014,DOCUMENTARY (Feature),TRUE,CitizenFour,,,,,,,,,,,,,,,
3756,2014,DOCUMENTARY (Feature),FALSE,Finding Vivian Maier,,,,,,,,,,,,,,,
3757,2014,DOCUMENTARY (Feature),FALSE,Last Days in Vietnam,,,,,,,,,,,,,,,
3758,2014,DOCUMENTARY (Feature),FALSE,The Salt of the Earth,,,,,,,,,,,,,,,
3759,2014,DOCUMENTARY (Feature),FALSE,Virunga,,,,,,,,,,,,,,,
3760,2014,DOCUMENTARY (Short Subject),TRUE,Crisis Hotline: Veterans Press 1,,,,,,,,,,,,,,,
3761,2014,DOCUMENTARY (Short Subject),FALSE,Joanna,,,,,,,,,,,,,,,
3762,2014,DOCUMENTARY (Short Subject),FALSE,Our Curse,,,,,,,,,,,,,,,
3763,2014,DOCUMENTARY (Short Subject),FALSE,The Reaper (La Parka),,,,,,,,,,,,,,,
3764,2014,DOCUMENTARY (Short Subject),FALSE,White Earth,,,,,,,,,,,,,,,
3765,2014,FILM EDITING,FALSE,American Sniper,,,,,,,,,,,,,,,
3766,2014,FILM EDITING,FALSE,Boyhood,,,,,,,,,,,,,,,
3767,2014,FILM EDITING,FALSE,The Grand Budapest Hotel,,,,,,,,,,,,,,,
3768,2014,FILM EDITING,FALSE,The Imitation Game,,,,,,,,,,,,,,,
3769,2014,FILM EDITING,TRUE,Whiplash,,,,,,,,,,,,,,,
3770,2014,FOREIGN LANGUAGE FILM,TRUE,Ida,,,,,,,,,,,,,,,
3771,2014,FOREIGN LANGUAGE FILM,FALSE,Leviathan,,,,,,,,,,,,,,,
3772,2014,FOREIGN LANGUAGE FILM,FALSE,Tangerines,,,,,,,,,,,,,,,
3773,2014,FOREIGN LANGUAGE FILM,FALSE,Timbuktu,,,,,,,,,,,,,,,
3774,2014,FOREIGN LANGUAGE FILM,FALSE,Wild Tales,,,,,,,,,,,,,,,
3775,2014,MAKEUP AND HAIRSTYLING,FALSE,Foxcatcher,,,,,,,,,,,,,,,
3776,2014,MAKEUP AND HAIRSTYLING,TRUE,The Grand Budapest Hotel,,,,,,,,,,,,,,,
3777,2014,MAKEUP AND HAIRSTYLING,FALSE,Guardians of the Galaxy,,,,,,,,,,,,,,,
3778,2014,MUSIC (Original Score),TRUE,The Grand Budapest Hotel,,,,,,,,,,,,,,,
3779,2014,MUSIC (Original Score),FALSE,The Imitation Game,,,,,,,,,,,,,,,
3780,2014,MUSIC (Original Score),FALSE,Interstellar,,,,,,,,,,,,,,,
3781,2014,MUSIC (Original Score),FALSE,Mr. Turner,,,,,,,,,,,,,,,
3782,2014,MUSIC (Original Score),FALSE,The Theory of Everything,,,,,,,,,,,,,,,
3783,2014,MUSIC (Original Song),FALSE,The Lego Movie,,,,,,,,,,,,,,,
3784,2014,MUSIC (Original Song),TRUE,Selma,,,,,,,,,,,,,,,
3785,2014,MUSIC (Original Song),FALSE,Beyond the Lights,,,,,,,,,,,,,,,
3786,2014,MUSIC (Original Song),FALSE,Glen Campbell...I'll Be Me,,,,,,,,,,,,,,,
3787,2014,MUSIC (Original Song),FALSE,Begin Again,,,,,,,,,,,,,,,
3788,2014,BEST PICTURE,FALSE,American Sniper,,,,,,,,,,,,,,,
3789,2014,BEST PICTURE,TRUE,Birdman or (The Unexpected Virtue of Ignorance),,,,,,,,,,,,,,,
3790,2014,BEST PICTURE,FALSE,Boyhood,,,,,,,,,,,,,,,
3791,2014,BEST PICTURE,FALSE,The Grand Budapest Hotel,,,,,,,,,,,,,,,
3792,2014,BEST PICTURE,FALSE,The Imitation Game,,,,,,,,,,,,,,,
3793,2014,BEST PICTURE,FALSE,Selma,,,,,,,,,,,,,,,
3794,2014,BEST PICTURE,FALSE,The Theory of Everything,,,,,,,,,,,,,,,
3795,2014,BEST PICTURE,FALSE,Whiplash,,,,,,,,,,,,,,,
3796,2014,PRODUCTION DESIGN,TRUE,The Grand Budapest Hotel,,,,,,,,,,,,,,,
3797,2014,PRODUCTION DESIGN,FALSE,The Imitation Game,,,,,,,,,,,,,,,
3798,2014,PRODUCTION DESIGN,FALSE,Interstellar,,,,,,,,,,,,,,,
3799,2014,PRODUCTION DESIGN,FALSE,Into the Woods,,,,,,,,,,,,,,,
3800,2014,PRODUCTION DESIGN,FALSE,Mr. Turner,,,,,,,,,,,,,,,
3801,2014,SHORT FILM (Animated),FALSE,The Bigger Picture,,,,,,,,,,,,,,,
3802,2014,SHORT FILM (Animated),FALSE,The Dam Keeper,,,,,,,,,,,,,,,
3803,2014,SHORT FILM (Animated),TRUE,Feast,,,,,,,,,,,,,,,
3804,2014,SHORT FILM (Animated),FALSE,Me and My Moulton,,,,,,,,,,,,,,,
3805,2014,SHORT FILM (Animated),FALSE,A Single Life,,,,,,,,,,,,,,,
3806,2014,SHORT FILM (Live Action),FALSE,Aya,,,,,,,,,,,,,,,
3807,2014,SHORT FILM (Live Action),FALSE,Boogaloo and Graham,,,,,,,,,,,,,,,
3808,2014,SHORT FILM (Live Action),FALSE,Butter Lamp (La Lampe Au Beurre De Yak),,,,,,,,,,,,,,,
3809,2014,SHORT FILM (Live Action),FALSE,Parvaneh,,,,,,,,,,,,,,,
3810,2014,SHORT FILM (Live Action),TRUE,The Phone Call,,,,,,,,,,,,,,,
3811,2014,SOUND EDITING,TRUE,American Sniper,,,,,,,,,,,,,,,
3812,2014,SOUND EDITING,FALSE,Birdman or (The Unexpected Virtue of Ignorance),,,,,,,,,,,,,,,
3813,2014,SOUND EDITING,FALSE,The Hobbit: The Battle of the Five Armies,,,,,,,,,,,,,,,
3814,2014,SOUND EDITING,FALSE,Interstellar,,,,,,,,,,,,,,,
3815,2014,SOUND EDITING,FALSE,Unbroken,,,,,,,,,,,,,,,
3816,2014,SOUND MIXING,FALSE,American Sniper,,,,,,,,,,,,,,,
3817,2014,SOUND MIXING,FALSE,Birdman or (The Unexpected Virtue of Ignorance),,,,,,,,,,,,,,,
3818,2014,SOUND MIXING,FALSE,Interstellar,,,,,,,,,,,,,,,
3819,2014,SOUND MIXING,FALSE,Unbroken,,,,,,,,,,,,,,,
3820,2014,SOUND MIXING,TRUE,Whiplash,,,,,,,,,,,,,,,
3821,2014,VISUAL EFFECTS,FALSE,Captain America: The Winter Soldier,,,,,,,,,,,,,,,
3822,2014,VISUAL EFFECTS,FALSE,Dawn of the Planet of the Apes,,,,,,,,,,,,,,,
3823,2014,VISUAL EFFECTS,FALSE,Guardians of the Galaxy,,,,,,,,,,,,,,,
3824,2014,VISUAL EFFECTS,TRUE,Interstellar,,,,,,,,,,,,,,,
3825,2014,VISUAL EFFECTS,FALSE,X-Men: Days of Future Past,,,,,,,,,,,,,,,
3826,2014,WRITING (Adapted Screenplay),FALSE,American Sniper,,,,,,,,,,,,,,,
3827,2014,WRITING (Adapted Screenplay),TRUE,The Imitation Game,,,,,,,,,,,,,,,
3828,2014,WRITING (Adapted Screenplay),FALSE,Inherent Vice,,,,,,,,,,,,,,,
3829,2014,WRITING (Adapted Screenplay),FALSE,The Theory of Everything,,,,,,,,,,,,,,,
3830,2014,WRITING (Adapted Screenplay),FALSE,Whiplash,,,,,,,,,,,,,,,
3831,2014,WRITING (Original Screenplay),TRUE,Birdman or (The Unexpected Virtue of Ignorance),,,,,,,,,,,,,,,
3832,2014,WRITING (Original Screenplay),FALSE,Boyhood,,,,,,,,,,,,,,,
3833,2014,WRITING (Original Screenplay),FALSE,Foxcatcher,,,,,,,,,,,,,,,
3834,2014,WRITING (Original Screenplay),FALSE,The Grand Budapest Hotel,,,,,,,,,,,,,,,
3835,2014,WRITING (Original Screenplay),FALSE,Nightcrawler,,,,,,,,,,,,,,,
3836,2014,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Harry Belafonte,,,,,,,,,,,,,,,
3837,2014,HONORARY AWARD,TRUE,"To Jean-Claude Carrière, whose elegantly crafted screenplays elevate the art of screenwriting to the level of literature.",,,,,,,,,,,,,,,
3838,2014,HONORARY AWARD,TRUE,"To Hayao Miyazaki, a master storyteller whose animated artistry has inspired filmmakers and audiences around the world.",,,,,,,,,,,,,,,
3839,2014,HONORARY AWARD,TRUE,"To Maureen O'Hara, one of Hollywood's brightest stars, whose inspiring performances glowed with passion, warmth and strength.",,,,,,,,,,,,,,,
3840,2014,GORDON E. SAWYER AWARD,TRUE,David Winchester Gray,,,,,,,,,,,,,,,
3841,2014,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,To DR. LARRY HORNBECK for the invention of digital micromirror technology as used in DLP Cinema projection.,,,,,,,,,,,,,,,
3842,2014,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To IAIN NEIL for the optical design, and to ANDRÉ DE WINTER for the mechanical design, of the Leica Summilux-C series of lenses.",,,,,,,,,,,,,,,
3843,2014,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To BRAD WALKER, D. SCOTT DEWALD, BILL WERNER, GREG PETTITT and FRANK PORADISH for their contributions furthering the design and refinement of the Texas Instruments DLP Cinema projection technology, whose high level of performance enabled color-accurate digital intermediate preview and motion picture theatrical presentation.",,,,,,,,,,,,,,,
3844,2014,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To ICHIRO TSUTSUI, MASAHIRO TAKE, MITSUYASU TAMURA and MITSURU ASANO for the development of the Sony BVM-E Series Professional OLED Master Monitor.",,,,,,,,,,,,,,,
3845,2014,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To JOHN FREDERICK, BOB MYERS, KARL RASCHE and TOM LIANZA for the development of the HP DreamColor LP2480zx Professional Display.",,,,,,,,,,,,,,,
3846,2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To PETER BRAUN for the concept and development of the MAT-Towercam Twin Peek, a portable, remote-controlled, telescoping column that smoothly positions a camera up to 24 feet vertically.",,,,,,,,,,,,,,,
3847,2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To ROBERT NAGLE and ALLAN PADELFORD for The Biscuit Jr. self-propelled, high-performance, drivable camera and vehicle platform.",,,,,,,,,,,,,,,
3848,2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To HAROLD MILLIGAN, STEVEN KRYCHO and REINER DOETZKIES for the implementation engineering in the development of the Texas Instruments DLP Cinema digital projection technology.",,,,,,,,,,,,,,,
3849,2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To CARY PHILLIPS, NICOLAS POPRAVKA, PHILIP PETERSON and COLETTE MULLENHOFF for the architecture, development and creation of the artist-driven interface of the ILM Shape Sculpting System.",,,,,,,,,,,,,,,
3850,2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To TIM COTTER, ROGER VAN DER LAAN, KEN PEARCE and GREG LaSALLE for the innovative design and development of the MOVA Facial Performance Capture system.",,,,,,,,,,,,,,,
3851,2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To DAN PIPONI, KIM LIBRERI and GEORGE BORSHUKOV for their pioneering work in the development of Universal Capture at ESC Entertainment.",,,,,,,,,,,,,,,
3852,2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To MARCO REVELANT for the original concepts and artistic vision, and to ALASDAIR COULL and SHANE COOPER for the original architectural and engineering design, of the Barbershop hair grooming system at Weta Digital.",,,,,,,,,,,,,,,
3853,2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To MICHAEL SECHREST for the modeling design and implementation, CHRIS KING for the real-time interactive engineering, and GREG CROFT for the user interface design and implementation of SpeedTree Cinema.",,,,,,,,,,,,,,,
3854,2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To SCOTT PETERSON, JEFF BUDSBERG and JONATHAN GIBBS for the design and implementation of the DreamWorks Animation Foliage System.",,,,,,,,,,,,,,,
3855,2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To ERWIN COUMANS for the development of the Bullet physics library, and to NAFEES BIN ZAFAR and STEPHEN MARSHALL for the separate development of two large-scale destruction simulation systems based on Bullet.",,,,,,,,,,,,,,,
3856,2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To BRICE CRISWELL and RON FEDKIW for the development of the ILM PhysBAM Destruction System.,,,,,,,,,,,,,,,
3857,2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To BEN COLE for the design of the Kali Destruction System, to ERIC PARKER for the development of the Digital Molecular Matter toolkit, and to JAMES O'BRIEN for his influential research on the finite element methods that served as a foundation for these tools.",,,,,,,,,,,,,,,
3858,2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To MAGNUS WRENNINGE for leading the design and development of Field3D.,,,,,,,,,,,,,,,
3859,2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To ROBERT BRIDSON for early conceptualization of sparse-tiled voxel data structures and their application to modeling and simulation.,,,,,,,,,,,,,,,
3860,2014,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To KEN MUSETH, PETER CUCKA and MIHAI ALDÉN for the creation of OpenVDB.",,,,,,,,,,,,,,,
3861,2014,AWARD OF COMMENDATION,TRUE,"To Steven Tiffen, Jeff Cohen and Michael Fecik for their pioneering work in developing dye-based filters that reduce IR contamination when neutral density filters are used with digital cameras.",,,,,,,,,,,,,,,
3862,2015,ACTOR IN A LEADING ROLE,FALSE,Bryan Cranston,1.50E+07,Bleecker Street Films,USA,Jay Roach,Biography,7857741,Trumbo,R,11/27/2015,124,,,,,
3863,2015,ACTOR IN A LEADING ROLE,FALSE,Matt Damon,1.08E+08,Twentieth Century Fox Film Corporation,UK,Ridley Scott,Adventure,228433663,The Martian,PG-13,10/2/2015,144,,,,,
3864,2015,ACTOR IN A LEADING ROLE,TRUE,Leonardo DiCaprio,1.35E+08,Regency Enterprises,Hong Kong,Alejandro Gonz<e1>lez I<f1><e1>rritu,Adventure,183637894,Revenant: El Renacido,R,1/8/2016,156,,,,,
3865,2015,ACTOR IN A LEADING ROLE,FALSE,Michael Fassbender,3.00E+07,Universal Pictures,UK,Danny Boyle,Biography,17750583,Steve Jobs,R,10/23/2015,122,,,,,
3866,2015,ACTOR IN A LEADING ROLE,FALSE,Michael Fassbender,1.50E+07,See-Saw Films,UK,Justin Kurzel,Drama,1108247,Macbeth,R,12/11/2015,113,,,,,
3867,2015,ACTOR IN A LEADING ROLE,FALSE,Eddie Redmayne,1.50E+07,Working Title Films,UK,Tom Hooper,Biography,12706393,The Danish Girl,R,1/22/2016,119,,,,,
3868,2015,ACTOR IN A SUPPORTING ROLE,FALSE,Christian Bale,2.80E+07,Plan B Entertainment,USA,Adam McKay,Biography,70259870,The Big Short,R,12/23/2015,130,,,,,
3869,2015,ACTOR IN A SUPPORTING ROLE,FALSE,Christian Bale,0,Dogwood Films,USA,Terrence Malick,Drama,558402,Knight of Cups,R,3/4/2016,118,,,,,
3870,2015,ACTOR IN A SUPPORTING ROLE,FALSE,Tom Hardy,1.50E+08,Warner Bros. Pictures,Australia,George Miller,Action,153636354,Mad Max: Fury Road,R,5/15/2015,120,,,,,
3871,2015,ACTOR IN A SUPPORTING ROLE,FALSE,Tom Hardy,3.00E+07,Cross Creek Pictures,UK,Brian Helgeland,Biography,1872994,Legend,R,11/20/2015,132,,,,,
3872,2015,ACTOR IN A SUPPORTING ROLE,FALSE,Tom Hardy,5.00E+07,Worldview Entertainment,Czech Republic,Daniel Espinosa,Crime,1206135,Crimenes ocultos,R,4/24/2015,137,,,,,
3873,2015,ACTOR IN A SUPPORTING ROLE,FALSE,Mark Ruffalo,2.00E+07,Participant Media,USA,Tom McCarthy,Crime,45055776,Spotlight,R,11/20/2015,128,,,,,
3874,2015,ACTOR IN A SUPPORTING ROLE,TRUE,Mark Rylance,,,,,,,,,,,,,,,
3875,2015,ACTOR IN A SUPPORTING ROLE,FALSE,Sylvester Stallone,,,,,,,,,,,,,,,
3876,2015,ACTRESS IN A LEADING ROLE,FALSE,Cate Blanchett,11800000,The Weinstein Company,UK,Todd Haynes,Drama,12711491,Carol,R,1/15/2016,118,,,,,
3877,2015,ACTRESS IN A LEADING ROLE,FALSE,Cate Blanchett,9600000,Sony Pictures Classics,Australia,James Vanderbilt,Biography,2541554,Conspiraci<f3>n y poder,R,10/30/2015,125,,,,,
3878,2015,ACTRESS IN A LEADING ROLE,FALSE,Cate Blanchett,0,Bayerischer Rundfunk (BR),Germany,Julian Rosefeldt,Drama,143656,Manifesto,NOT RATED,11/23/2017,95,,,,,
3879,2015,ACTRESS IN A LEADING ROLE,TRUE,Brie Larson,1.30E+07,Element Pictures,Ireland,Lenny Abrahamson,Drama,14677654,La habitaci<f3>n,R,1/22/2016,118,,,,,
3880,2015,ACTRESS IN A LEADING ROLE,FALSE,Jennifer Lawrence,1.60E+08,Color Force,USA,Francis Lawrence,Action,281723902,The Hunger Games: Mockingjay - Part 2,PG-13,11/20/2015,137,,,,,
3881,2015,ACTRESS IN A LEADING ROLE,FALSE,Jennifer Lawrence,6.00E+07,Fox 2000 Pictures,USA,David O. Russell,Biography,56451232,Joy,PG-13,12/25/2015,124,,,,,
3882,2015,ACTRESS IN A LEADING ROLE,FALSE,Charlotte Rampling,0,BFI Film Fund,UK,Andrew Haigh,Drama,4250507,45 Years,R,12/25/2015,91,,,,,
3883,2015,ACTRESS IN A LEADING ROLE,FALSE,Saoirse Ronan,1.10E+07,Wildgaze Films,UK,John Crowley,Drama,38317535,Brooklyn,PG-13,11/25/2015,117,,,,,
3884,2015,ACTRESS IN A SUPPORTING ROLE,FALSE,Jennifer Jason Leigh,,,,,,,,,,,,,,,
3885,2015,ACTRESS IN A SUPPORTING ROLE,FALSE,Rooney Mara,,,,,,,,,,,,,,,
3886,2015,ACTRESS IN A SUPPORTING ROLE,FALSE,Rachel McAdams,,,,,,,,,,,,,,,
3887,2015,ACTRESS IN A SUPPORTING ROLE,TRUE,Alicia Vikander,,,,,,,,,,,,,,,
3888,2015,ACTRESS IN A SUPPORTING ROLE,FALSE,Kate Winslet,0,Screen Australia,Australia,Jocelyn Moorhouse,Comedy,2021399,The Dressmaker,R,10/29/2015,119,,,,,
3889,2015,ANIMATED FEATURE FILM,FALSE,Anomalisa,,,,,,,,,,,,,,,
3890,2015,ANIMATED FEATURE FILM,FALSE,Boy and the World,,,,,,,,,,,,,,,
3891,2015,ANIMATED FEATURE FILM,TRUE,Inside Out,,,,,,,,,,,,,,,
3892,2015,ANIMATED FEATURE FILM,FALSE,Shaun the Sheep Movie,,,,,,,,,,,,,,,
