"","year","category","winner","entity","budget","company","country","director","genre","gross","rating","released","runtime"
"681",1991,"BEST PICTURE",FALSE,"JFK",4e+07,"Warner Bros.","France","Oliver Stone","Drama",70405498,"R","1991-12-20",189
"682",1991,"BEST PICTURE",FALSE,"The Prince of Tides",3e+07,"Columbia Pictures Corporation","USA","Barbra Streisand","Drama",74787599,"R","1991-12-25",132
"683",1991,"BEST PICTURE",TRUE,"The Silence of the Lambs",1.9e+07,"Strong Heart/Demme Production","USA","Jonathan Demme","Crime",130742922,"R","1991-02-14",118
"684",1991,"SHORT FILM (Animated)",FALSE,"Blackfly",NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",1991,"SHORT FILM (Animated)",TRUE,"Manipulation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",1991,"SHORT FILM (Animated)",FALSE,"Strings",NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",1991,"SHORT FILM (Live Action)",FALSE,"Birch Street Gym",NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",1991,"SHORT FILM (Live Action)",FALSE,"Last Breeze of Summer",NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",1991,"SHORT FILM (Live Action)",TRUE,"Session Man",NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",1991,"SOUND",FALSE,"Backdraft",7.5e+07,"Imagine Films Entertainment","USA","Ron Howard","Action",77868585,"R","1991-05-24",137
"691",1991,"SOUND",FALSE,"Beauty and the Beast",2.5e+07,"Walt Disney Pictures","USA","Gary Trousdale","Animation",218967620,"G","1991-11-22",84
"692",1991,"SOUND",FALSE,"JFK",4e+07,"Warner Bros.","France","Oliver Stone","Drama",70405498,"R","1991-12-20",189
"693",1991,"SOUND",FALSE,"The Silence of the Lambs",1.9e+07,"Strong Heart/Demme Production","USA","Jonathan Demme","Crime",130742922,"R","1991-02-14",118
"694",1991,"SOUND",TRUE,"Terminator 2: Judgment Day",1.02e+08,"Carolco Pictures","USA","James Cameron","Action",204843350,"R","1991-07-03",137
"695",1991,"SOUND EFFECTS EDITING",FALSE,"Backdraft",7.5e+07,"Imagine Films Entertainment","USA","Ron Howard","Action",77868585,"R","1991-05-24",137
"696",1991,"SOUND EFFECTS EDITING",FALSE,"Star Trek VI The Undiscovered Country",NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",1991,"SOUND EFFECTS EDITING",TRUE,"Terminator 2: Judgment Day",1.02e+08,"Carolco Pictures","USA","James Cameron","Action",204843350,"R","1991-07-03",137
"698",1991,"VISUAL EFFECTS",FALSE,"Backdraft",7.5e+07,"Imagine Films Entertainment","USA","Ron Howard","Action",77868585,"R","1991-05-24",137
"699",1991,"VISUAL EFFECTS",FALSE,"Hook",7e+07,"Amblin Entertainment","USA","Steven Spielberg","Adventure",119654823,"PG","1991-12-11",142
"700",1991,"VISUAL EFFECTS",TRUE,"Terminator 2: Judgment Day",1.02e+08,"Carolco Pictures","USA","James Cameron","Action",204843350,"R","1991-07-03",137
"701",1991,"WRITING (Screenplay Based on Material Previously Produced or Published)",FALSE,"Europa Europa",NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",1991,"WRITING (Screenplay Based on Material Previously Produced or Published)",FALSE,"Fried Green Tomatoes",1.1e+07,"Universal Pictures","USA","Jon Avnet","Drama",82418501,"PG-13","1992-01-24",130
"703",1991,"WRITING (Screenplay Based on Material Previously Produced or Published)",FALSE,"JFK",4e+07,"Warner Bros.","France","Oliver Stone","Drama",70405498,"R","1991-12-20",189
"704",1991,"WRITING (Screenplay Based on Material Previously Produced or Published)",FALSE,"The Prince of Tides",3e+07,"Columbia Pictures Corporation","USA","Barbra Streisand","Drama",74787599,"R","1991-12-25",132
"705",1991,"WRITING (Screenplay Based on Material Previously Produced or Published)",TRUE,"The Silence of the Lambs",1.9e+07,"Strong Heart/Demme Production","USA","Jonathan Demme","Crime",130742922,"R","1991-02-14",118
"706",1991,"WRITING (Screenplay Written Directly for the Screen)",FALSE,"Boyz N the Hood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",1991,"WRITING (Screenplay Written Directly for the Screen)",FALSE,"Bugsy",3e+07,"TriStar Pictures","USA","Barry Levinson","Biography",49114016,"R","1991-12-20",136
"708",1991,"WRITING (Screenplay Written Directly for the Screen)",FALSE,"The Fisher King",2.4e+07,"TriStar Pictures","USA","Terry Gilliam","Comedy",41895491,"R","1991-09-27",137
"709",1991,"WRITING (Screenplay Written Directly for the Screen)",FALSE,"Grand Canyon",0,"Twentieth Century Fox Film Corporation","USA","Lawrence Kasdan","Crime",33243020,"R","1992-01-17",134
"710",1991,"WRITING (Screenplay Written Directly for the Screen)",TRUE,"Thelma & Louise",16500000,"Path<e9> Entertainment","USA","Ridley Scott","Adventure",45361000,"R","1991-05-24",130
"711",1991,"HONORARY AWARD",TRUE,"To Satyajit Ray, in recognition of his rare mastery of the art of motion pictures, and of his profound humanitarian outlook, which has had an indelible influence on filmmakers and audiences throughout the world.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",1991,"IRVING G. THALBERG MEMORIAL AWARD",TRUE,"George Lucas",NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",1991,"GORDON E. SAWYER AWARD",TRUE,"Ray Harryhausen",NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",1991,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To IAIN NEIL for the optical design; ALBERT SAIKI for the mechanical design; and PANAVISION, INCORPORATED, for the concept and development of the Primo Zoom Lens for 35mm cinematography.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",1991,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To GEORG THOMA for the design; HEINZ FEIERLEIN and the ENGINEERING DEPARTMENT OF SACHTLER AG for the development of a range of fluid tripod heads.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",1991,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To HARRY J. BAKER for the design and development of the first full fluid-action tripod head with adjustable degrees of viscous drag.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",1991,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To GUIDO CARTONI for his pioneering work in developing the technology to achieve selectable and repeatable viscous drag modules in fluid tripod heads.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",1991,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To RAY FEENEY, RICHARD KEENEY and RICHARD J. LUNDELL for the software development and adaptation of the Solitaire Film Recorder that provides a flexible, cost-effective film recording system.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",1991,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To FAZ FAZAKAS, BRIAN HENSON, DAVE HOUSMAN, PETER MILLER and JOHN STEPHENSON for the development of the Henson Performance Control System.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",1991,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To MARIO CELSO for his pioneering work in the design, development and manufacture of equipment for carbon arc and xenon power supplies and igniters used in motion picture projection.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",1991,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To RANDY CARTWRIGHT, DAVID B. COONS, LEM DAVIS, THOMAS HAHN, JAMES HOUSTON, MARK KIMBALL, DYLAN W. KOHLER, PETER NYE, MICHAEL SHANTZIS, DAVID F. WOLF and the WALT DISNEY FEATURE ANIMATION DEPARTMENT for the design and development of the ""CAPS"" production system for feature film animation.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",1991,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To GEORGE WORRALL for the design, development and manufacture of the Worrall geared camera head for motion picture production.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",1991,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To ROBERT W. STOKER, JR., for the design and development of a cobweb gun, for applying non-toxic cobweb effects on motion picture sets with both safety and ease of operation.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",1991,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To JAMES DOYLE for the design and development of the Dry Fogger, which uses liquid nitrogen to produce a safe, dense, low-hanging fog effects.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",1991,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To DICK CAVDEK, STEVE HAMERSKI and OTTO NEMENZ INTERNATIONAL, INCORPORATED for the opto-mechanical design and development of the Canon/Nemenz Zoom Lens.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",1991,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To KEN ROBINGS and CLAIRMONT CAMERA for the opto-mechanical design and development of the Canon/Clairmont Camera Zoom Lens.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",1991,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To CENTURY PRECISION OPTICS for the opto-mechanical design and development of the Canon/Century Precision Optics Zoom Lens.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",1991,"AWARD OF COMMENDATION",TRUE,"To Pete Comandini, Richard T. Dayton, Donald Hagans and Richard T. Ryan of YCM Laboratories for the creation and development of a motion picture film restoration process using liquid gate and registration correction on a contact printer.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",1991,"MEDAL OF COMMENDATION",TRUE,"To Richard J. Stumpf for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.",NA,NA,NA,NA,NA,NA,NA,NA,NA
